Exposure_ID,Customer_ID,Campaign_ID,Campaign_Exposure,Campaign_Response
EXP03116,CUST03116,C001,No,Negative
EXP03117,CUST03117,C004,No,Positive
EXP03118,CUST03118,C005,Yes,Positive
EXP03119,CUST03119,C003,Yes,Neutral
EXP03120,CUST03120,C002,Yes,Negative
EXP03121,CUST03121,C003,No,Negative
EXP03122,CUST03122,C005,Yes,Positive
EXP03123,CUST03123,C003,Yes,Neutral
EXP03124,CUST03124,C002,Yes,Neutral
EXP03125,CUST03125,C004,No,Neutral
EXP03126,CUST03126,C002,No,Neutral
EXP03127,CUST03127,C004,Yes,Neutral
EXP03128,CUST03128,C004,Yes,Positive
EXP03129,CUST03129,C005,Yes,Negative
EXP03130,CUST03130,C005,Yes,Neutral
EXP03131,CUST03131,C002,Yes,Neutral
EXP03132,CUST03132,C001,Yes,Neutral
EXP03133,CUST03133,C001,No,Negative
EXP03134,CUST03134,C004,Yes,Positive
EXP03135,CUST03135,C001,Yes,Positive
EXP03136,CUST03136,C004,No,Positive
EXP03137,CUST03137,C002,Yes,Positive
EXP03138,CUST03138,C004,No,Negative
EXP03139,CUST03139,C001,Yes,Neutral
EXP03140,CUST03140,C002,No,Negative
EXP03141,CUST03141,C005,Yes,Positive
EXP03142,CUST03142,C004,Yes,Neutral
EXP03143,CUST03143,C003,Yes,Positive
EXP03144,CUST03144,C001,Yes,Positive
EXP03145,CUST03145,C002,Yes,Negative
EXP03146,CUST03146,C005,No,Neutral
EXP03147,CUST03147,C001,Yes,Positive
EXP03148,CUST03148,C001,Yes,Negative
EXP03149,CUST03149,C003,Yes,Positive
EXP03150,CUST03150,C002,Yes,Positive
EXP03151,CUST03151,C001,No,Positive
EXP03152,CUST03152,C004,No,Neutral
EXP03153,CUST03153,C005,Yes,Neutral
EXP03154,CUST03154,C004,No,Neutral
EXP03155,CUST03155,C003,Yes,Neutral
EXP03156,CUST03156,C003,Yes,Positive
EXP03157,CUST03157,C001,Yes,Positive
EXP03158,CUST03158,C003,No,Neutral
EXP03159,CUST03159,C004,Yes,Negative
EXP03160,CUST03160,C003,Yes,Neutral
EXP03161,CUST03161,C002,No,Neutral
EXP03162,CUST03162,C001,Yes,Neutral
EXP03163,CUST03163,C002,No,Positive
EXP03164,CUST03164,C003,Yes,Positive
EXP03165,CUST03165,C005,Yes,Neutral
EXP03166,CUST03166,C003,Yes,Positive
EXP03167,CUST03167,C001,Yes,Neutral
EXP03168,CUST03168,C003,Yes,Neutral
EXP03169,CUST03169,C002,Yes,Positive
EXP03170,CUST03170,C005,Yes,Positive
EXP03171,CUST03171,C003,Yes,Negative
EXP03172,CUST03172,C003,No,Neutral
EXP03173,CUST03173,C002,Yes,Neutral
EXP03174,CUST03174,C001,No,Neutral
EXP03175,CUST03175,C002,Yes,Neutral
EXP03176,CUST03176,C002,Yes,Positive
EXP03177,CUST03177,C003,No,Positive
EXP03178,CUST03178,C005,Yes,Positive
EXP03179,CUST03179,C003,Yes,Positive
EXP03180,CUST03180,C003,Yes,Positive
EXP03181,CUST03181,C003,No,Positive
EXP03182,CUST03182,C001,No,Negative
EXP03183,CUST03183,C004,Yes,Negative
EXP03184,CUST03184,C001,Yes,Negative
EXP03185,CUST03185,C002,Yes,Negative
EXP03186,CUST03186,C004,No,Positive
EXP03187,CUST03187,C002,Yes,Neutral
EXP03188,CUST03188,C005,Yes,Negative
EXP03189,CUST03189,C001,Yes,Neutral
EXP03190,CUST03190,C001,Yes,Neutral
EXP03191,CUST03191,C004,Yes,Negative
EXP03192,CUST03192,C002,Yes,Positive
EXP03193,CUST03193,C002,Yes,Neutral
EXP03194,CUST03194,C001,No,Neutral
EXP03195,CUST03195,C005,No,Positive
EXP03196,CUST03196,C002,Yes,Negative
EXP03197,CUST03197,C005,No,Negative
EXP03198,CUST03198,C004,Yes,Neutral
EXP03199,CUST03199,C005,No,Positive
EXP03200,CUST03200,C001,Yes,Positive
EXP03201,CUST03201,C003,No,Negative
EXP03202,CUST03202,C003,Yes,Negative
EXP03203,CUST03203,C001,No,Neutral
EXP03204,CUST03204,C002,Yes,Neutral
EXP03205,CUST03205,C005,Yes,Positive
EXP03206,CUST03206,C001,Yes,Neutral
EXP03207,CUST03207,C003,Yes,Neutral
EXP03208,CUST03208,C005,Yes,Neutral
EXP03209,CUST03209,C005,Yes,Negative
EXP03210,CUST03210,C001,Yes,Positive
EXP03211,CUST03211,C002,No,Negative
EXP03212,CUST03212,C003,No,Neutral
EXP03213,CUST03213,C003,Yes,Positive
EXP03214,CUST03214,C001,No,Positive
EXP03215,CUST03215,C002,No,Negative
EXP03216,CUST03216,C001,Yes,Negative
EXP03217,CUST03217,C002,Yes,Positive
EXP03218,CUST03218,C003,Yes,Positive
EXP03219,CUST03219,C003,Yes,Positive
EXP03220,CUST03220,C005,Yes,Positive
EXP03221,CUST03221,C003,No,Negative
EXP03222,CUST03222,C002,No,Neutral
EXP03223,CUST03223,C003,Yes,Negative
EXP03224,CUST03224,C005,No,Neutral
EXP03225,CUST03225,C005,Yes,Neutral
EXP03226,CUST03226,C003,No,Neutral
EXP03227,CUST03227,C001,No,Negative
EXP03228,CUST03228,C004,Yes,Positive
EXP03229,CUST03229,C003,Yes,Neutral
EXP03230,CUST03230,C005,Yes,Negative
EXP03231,CUST03231,C005,Yes,Positive
EXP03232,CUST03232,C002,Yes,Positive
EXP03233,CUST03233,C004,No,Negative
EXP03234,CUST03234,C003,No,Neutral
EXP03235,CUST03235,C005,Yes,Negative
EXP03236,CUST03236,C004,No,Neutral
EXP03237,CUST03237,C002,Yes,Neutral
EXP03238,CUST03238,C004,No,Neutral
EXP03239,CUST03239,C005,Yes,Positive
EXP03240,CUST03240,C004,Yes,Negative
EXP03241,CUST03241,C003,Yes,Neutral
EXP03242,CUST03242,C002,Yes,Positive
EXP03243,CUST03243,C001,Yes,Positive
EXP03244,CUST03244,C005,Yes,Positive
EXP03245,CUST03245,C004,No,Neutral
EXP03246,CUST03246,C003,No,Neutral
EXP03247,CUST03247,C001,No,Negative
EXP03248,CUST03248,C005,No,Positive
EXP03249,CUST03249,C003,Yes,Negative
EXP03250,CUST03250,C002,Yes,Positive
EXP03251,CUST03251,C002,Yes,Positive
EXP03252,CUST03252,C002,Yes,Positive
EXP03253,CUST03253,C003,Yes,Positive
EXP03254,CUST03254,C004,Yes,Positive
EXP03255,CUST03255,C005,Yes,Neutral
EXP03256,CUST03256,C003,No,Neutral
EXP03257,CUST03257,C003,No,Negative
EXP03258,CUST03258,C001,Yes,Positive
EXP03259,CUST03259,C004,Yes,Positive
EXP03260,CUST03260,C005,No,Neutral
EXP03261,CUST03261,C005,No,Positive
EXP03262,CUST03262,C001,Yes,Positive
EXP03263,CUST03263,C001,No,Neutral
EXP03264,CUST03264,C004,Yes,Negative
EXP03265,CUST03265,C004,Yes,Positive
EXP03266,CUST03266,C005,Yes,Neutral
EXP03267,CUST03267,C005,Yes,Positive
EXP03268,CUST03268,C004,Yes,Positive
EXP03269,CUST03269,C001,No,Neutral
EXP03270,CUST03270,C003,Yes,Positive
EXP03271,CUST03271,C005,Yes,Positive
EXP03272,CUST03272,C002,Yes,Neutral
EXP03273,CUST03273,C004,Yes,Positive
EXP03274,CUST03274,C005,No,Negative
EXP03275,CUST03275,C002,No,Neutral
EXP03276,CUST03276,C002,Yes,Positive
EXP03277,CUST03277,C001,No,Positive
EXP03278,CUST03278,C004,Yes,Neutral
EXP03279,CUST03279,C005,Yes,Negative
EXP03280,CUST03280,C002,Yes,Positive
EXP03281,CUST03281,C004,Yes,Neutral
EXP03282,CUST03282,C001,No,Negative
EXP03283,CUST03283,C001,Yes,Positive
EXP03284,CUST03284,C004,Yes,Negative
EXP03285,CUST03285,C001,No,Neutral
EXP03286,CUST03286,C005,Yes,Neutral
EXP03287,CUST03287,C004,No,Positive
EXP03288,CUST03288,C003,Yes,Positive
EXP03289,CUST03289,C005,Yes,Neutral
EXP03290,CUST03290,C004,Yes,Positive
EXP03291,CUST03291,C001,Yes,Negative
EXP03292,CUST03292,C004,Yes,Neutral
EXP03293,CUST03293,C004,No,Neutral
EXP03294,CUST03294,C002,Yes,Positive
EXP03295,CUST03295,C003,Yes,Positive
EXP03296,CUST03296,C001,No,Neutral
EXP03297,CUST03297,C003,No,Negative
EXP03298,CUST03298,C002,Yes,Neutral
EXP03299,CUST03299,C003,Yes,Positive
EXP03300,CUST03300,C002,Yes,Positive
EXP03301,CUST03301,C001,Yes,Neutral
EXP03302,CUST03302,C003,Yes,Neutral
EXP03303,CUST03303,C002,Yes,Neutral
EXP03304,CUST03304,C005,Yes,Positive
EXP03305,CUST03305,C002,Yes,Positive
EXP03306,CUST03306,C004,Yes,Positive
EXP03307,CUST03307,C002,Yes,Neutral
EXP03308,CUST03308,C003,Yes,Neutral
EXP03309,CUST03309,C002,Yes,Negative
EXP03310,CUST03310,C003,Yes,Negative
EXP03311,CUST03311,C005,Yes,Positive
EXP03312,CUST03312,C005,Yes,Positive
EXP03313,CUST03313,C004,No,Neutral
EXP03314,CUST03314,C002,Yes,Neutral
EXP03315,CUST03315,C003,Yes,Positive
EXP03316,CUST03316,C003,Yes,Negative
EXP03317,CUST03317,C005,Yes,Positive
EXP03318,CUST03318,C005,Yes,Neutral
EXP03319,CUST03319,C005,Yes,Neutral
EXP03320,CUST03320,C003,No,Neutral
EXP03321,CUST03321,C005,Yes,Positive
EXP03322,CUST03322,C004,No,Negative
EXP03323,CUST03323,C001,Yes,Positive
EXP03324,CUST03324,C003,No,Positive
EXP03325,CUST03325,C002,Yes,Neutral
EXP03326,CUST03326,C003,No,Neutral
EXP03327,CUST03327,C003,Yes,Neutral
EXP03328,CUST03328,C005,No,Neutral
EXP03329,CUST03329,C004,No,Neutral
EXP03330,CUST03330,C004,No,Neutral
EXP03331,CUST03331,C003,Yes,Positive
EXP03332,CUST03332,C003,No,Positive
EXP03333,CUST03333,C004,Yes,Neutral
EXP03334,CUST03334,C001,Yes,Positive
EXP03335,CUST03335,C001,Yes,Negative
EXP03336,CUST03336,C004,No,Neutral
EXP03337,CUST03337,C001,No,Neutral
EXP03338,CUST03338,C005,Yes,Neutral
EXP03339,CUST03339,C001,Yes,Positive
EXP03340,CUST03340,C002,Yes,Positive
EXP03341,CUST03341,C005,Yes,Positive
EXP03342,CUST03342,C002,No,Neutral
EXP03343,CUST03343,C003,No,Negative
EXP03344,CUST03344,C004,Yes,Neutral
EXP03345,CUST03345,C005,Yes,Neutral
EXP03346,CUST03346,C002,No,Negative
EXP03347,CUST03347,C003,Yes,Positive
EXP03348,CUST03348,C004,Yes,Positive
EXP03349,CUST03349,C003,Yes,Neutral
EXP03350,CUST03350,C002,Yes,Positive
EXP03351,CUST03351,C002,No,Positive
EXP03352,CUST03352,C002,Yes,Neutral
EXP03353,CUST03353,C005,No,Neutral
EXP03354,CUST03354,C001,Yes,Positive
EXP03355,CUST03355,C004,Yes,Positive
EXP03356,CUST03356,C002,Yes,Positive
EXP03357,CUST03357,C003,Yes,Negative
EXP03358,CUST03358,C003,Yes,Negative
EXP03359,CUST03359,C001,Yes,Neutral
EXP03360,CUST03360,C001,Yes,Positive
EXP03361,CUST03361,C005,Yes,Neutral
EXP03362,CUST03362,C002,No,Negative
EXP03363,CUST03363,C001,Yes,Positive
EXP03364,CUST03364,C002,Yes,Positive
EXP03365,CUST03365,C004,Yes,Positive
EXP03366,CUST03366,C002,Yes,Positive
EXP03367,CUST03367,C003,Yes,Positive
EXP03368,CUST03368,C002,Yes,Positive
EXP03369,CUST03369,C002,Yes,Positive
EXP03370,CUST03370,C003,Yes,Neutral
EXP03371,CUST03371,C001,Yes,Positive
EXP03372,CUST03372,C002,Yes,Negative
EXP03373,CUST03373,C004,Yes,Positive
EXP03374,CUST03374,C004,Yes,Positive
EXP03375,CUST03375,C002,Yes,Neutral
EXP03376,CUST03376,C004,Yes,Positive
EXP03377,CUST03377,C001,Yes,Positive
EXP03378,CUST03378,C003,Yes,Neutral
EXP03379,CUST03379,C004,No,Negative
EXP03380,CUST03380,C005,Yes,Neutral
EXP03381,CUST03381,C002,No,Neutral
EXP03382,CUST03382,C002,Yes,Positive
EXP03383,CUST03383,C001,Yes,Positive
EXP03384,CUST03384,C001,Yes,Neutral
EXP03385,CUST03385,C002,Yes,Positive
EXP03386,CUST03386,C005,Yes,Neutral
EXP03387,CUST03387,C002,Yes,Positive
EXP03388,CUST03388,C004,Yes,Positive
EXP03389,CUST03389,C001,No,Neutral
EXP03390,CUST03390,C001,Yes,Neutral
EXP03391,CUST03391,C001,Yes,Positive
EXP03392,CUST03392,C001,Yes,Positive
EXP03393,CUST03393,C004,Yes,Positive
EXP03394,CUST03394,C004,Yes,Positive
EXP03395,CUST03395,C001,Yes,Positive
EXP03396,CUST03396,C004,No,Neutral
EXP03397,CUST03397,C002,Yes,Positive
EXP03398,CUST03398,C003,Yes,Positive
EXP03399,CUST03399,C005,Yes,Positive
EXP03400,CUST03400,C003,Yes,Positive
EXP03401,CUST03401,C001,Yes,Positive
EXP03402,CUST03402,C004,Yes,Positive
EXP03403,CUST03403,C003,No,Neutral
EXP03404,CUST03404,C004,Yes,Positive
EXP03405,CUST03405,C002,Yes,Positive
EXP03406,CUST03406,C002,Yes,Neutral
EXP03407,CUST03407,C001,Yes,Positive
EXP03408,CUST03408,C005,Yes,Positive
EXP03409,CUST03409,C002,Yes,Positive
EXP03410,CUST03410,C002,Yes,Positive
EXP03411,CUST03411,C005,Yes,Positive
EXP03412,CUST03412,C001,Yes,Positive
EXP03413,CUST03413,C005,Yes,Negative
EXP03414,CUST03414,C005,Yes,Positive
EXP03415,CUST03415,C005,Yes,Positive
EXP03416,CUST03416,C004,No,Negative
EXP03417,CUST03417,C001,Yes,Positive
EXP03418,CUST03418,C004,No,Neutral
EXP03419,CUST03419,C003,Yes,Positive
EXP03420,CUST03420,C001,No,Negative
EXP03421,CUST03421,C005,Yes,Positive
EXP03422,CUST03422,C005,Yes,Positive
EXP03423,CUST03423,C003,Yes,Positive
EXP03424,CUST03424,C003,Yes,Negative
EXP03425,CUST03425,C001,Yes,Positive
EXP03426,CUST03426,C003,Yes,Positive
EXP03427,CUST03427,C005,Yes,Negative
EXP03428,CUST03428,C003,No,Negative
EXP03429,CUST03429,C003,Yes,Positive
EXP03430,CUST03430,C004,No,Neutral
EXP03431,CUST03431,C001,No,Neutral
EXP03432,CUST03432,C005,Yes,Neutral
EXP03433,CUST03433,C003,Yes,Neutral
EXP03434,CUST03434,C004,No,Positive
EXP03435,CUST03435,C004,Yes,Positive
EXP03436,CUST03436,C002,No,Neutral
EXP03437,CUST03437,C005,Yes,Neutral
EXP03438,CUST03438,C005,Yes,Neutral
EXP03439,CUST03439,C005,Yes,Neutral
EXP03440,CUST03440,C001,No,Positive
EXP03441,CUST03441,C001,No,Negative
EXP03442,CUST03442,C001,No,Negative
EXP03443,CUST03443,C001,Yes,Positive
EXP03444,CUST03444,C003,Yes,Neutral
EXP03445,CUST03445,C005,No,Neutral
EXP03446,CUST03446,C003,Yes,Positive
EXP03447,CUST03447,C005,Yes,Neutral
EXP03448,CUST03448,C005,Yes,Positive
EXP03449,CUST03449,C003,Yes,Negative
EXP03450,CUST03450,C001,No,Neutral
EXP03451,CUST03451,C002,Yes,Negative
EXP03452,CUST03452,C002,Yes,Neutral
EXP03453,CUST03453,C005,Yes,Negative
EXP03454,CUST03454,C004,No,Negative
EXP03455,CUST03455,C002,No,Negative
EXP03456,CUST03456,C005,No,Negative
EXP03457,CUST03457,C004,Yes,Positive
EXP03458,CUST03458,C005,No,Neutral
EXP03459,CUST03459,C005,Yes,Positive
EXP03460,CUST03460,C003,Yes,Negative
EXP03461,CUST03461,C005,Yes,Neutral
EXP03462,CUST03462,C002,Yes,Positive
EXP03463,CUST03463,C004,No,Neutral
EXP03464,CUST03464,C004,Yes,Positive
EXP03465,CUST03465,C003,Yes,Positive
EXP03466,CUST03466,C003,Yes,Neutral
EXP03467,CUST03467,C003,Yes,Positive
EXP03468,CUST03468,C004,Yes,Positive
EXP03469,CUST03469,C005,No,Negative
EXP03470,CUST03470,C005,No,Neutral
EXP03471,CUST03471,C002,Yes,Negative
EXP03472,CUST03472,C001,Yes,Positive
EXP03473,CUST03473,C003,Yes,Neutral
EXP03474,CUST03474,C005,Yes,Neutral
EXP03475,CUST03475,C004,Yes,Neutral
EXP03476,CUST03476,C001,No,Negative
EXP03477,CUST03477,C004,Yes,Neutral
EXP03478,CUST03478,C004,No,Negative
EXP03479,CUST03479,C004,Yes,Positive
EXP03480,CUST03480,C004,Yes,Neutral
EXP03481,CUST03481,C004,Yes,Neutral
EXP03482,CUST03482,C001,Yes,Positive
EXP03483,CUST03483,C002,No,Negative
EXP03484,CUST03484,C005,Yes,Neutral
EXP03485,CUST03485,C002,Yes,Positive
EXP03486,CUST03486,C001,Yes,Positive
EXP03487,CUST03487,C004,Yes,Neutral
EXP03488,CUST03488,C001,Yes,Positive
EXP03489,CUST03489,C002,No,Neutral
EXP03490,CUST03490,C001,Yes,Negative
EXP03491,CUST03491,C001,No,Negative
EXP03492,CUST03492,C004,Yes,Neutral
EXP03493,CUST03493,C002,Yes,Negative
EXP03494,CUST03494,C004,Yes,Positive
EXP03495,CUST03495,C004,Yes,Positive
EXP03496,CUST03496,C003,Yes,Positive
EXP03497,CUST03497,C005,Yes,Positive
EXP03498,CUST03498,C002,No,Neutral
EXP03499,CUST03499,C002,Yes,Positive
EXP03500,CUST03500,C002,Yes,Positive
EXP03501,CUST03501,C002,No,Negative
EXP03502,CUST03502,C005,No,Negative
EXP03503,CUST03503,C005,Yes,Positive
EXP03504,CUST03504,C003,Yes,Positive
EXP03505,CUST03505,C002,Yes,Negative
EXP03506,CUST03506,C001,No,Negative
EXP03507,CUST03507,C003,Yes,Positive
EXP03508,CUST03508,C003,Yes,Neutral
EXP03509,CUST03509,C005,Yes,Positive
EXP03510,CUST03510,C002,No,Neutral
EXP03511,CUST03511,C004,Yes,Negative
EXP03512,CUST03512,C001,Yes,Positive
EXP03513,CUST03513,C005,Yes,Positive
EXP03514,CUST03514,C001,Yes,Positive
EXP03515,CUST03515,C003,Yes,Positive
EXP03516,CUST03516,C002,No,Neutral
EXP03517,CUST03517,C003,No,Neutral
EXP03518,CUST03518,C003,No,Neutral
EXP03519,CUST03519,C003,Yes,Neutral
EXP03520,CUST03520,C002,Yes,Positive
EXP03521,CUST03521,C004,No,Positive
EXP03522,CUST03522,C001,Yes,Negative
EXP03523,CUST03523,C005,No,Neutral
EXP03524,CUST03524,C003,No,Neutral
EXP03525,CUST03525,C001,Yes,Neutral
EXP03526,CUST03526,C002,Yes,Positive
EXP03527,CUST03527,C001,No,Neutral
EXP03528,CUST03528,C004,No,Neutral
EXP03529,CUST03529,C001,Yes,Neutral
EXP03530,CUST03530,C002,No,Neutral
EXP03531,CUST03531,C003,Yes,Positive
EXP03532,CUST03532,C002,Yes,Positive
EXP03533,CUST03533,C003,Yes,Positive
EXP03534,CUST03534,C002,No,Positive
EXP03535,CUST03535,C003,Yes,Neutral
EXP03536,CUST03536,C001,Yes,Positive
EXP03537,CUST03537,C002,Yes,Negative
EXP03538,CUST03538,C004,No,Negative
EXP03539,CUST03539,C005,No,Negative
EXP03540,CUST03540,C003,No,Neutral
EXP03541,CUST03541,C002,Yes,Neutral
EXP03542,CUST03542,C001,No,Negative
EXP03543,CUST03543,C002,No,Negative
EXP03544,CUST03544,C001,Yes,Positive
EXP03545,CUST03545,C002,No,Positive
EXP03546,CUST03546,C003,Yes,Positive
EXP03547,CUST03547,C004,Yes,Neutral
EXP03548,CUST03548,C001,Yes,Neutral
EXP03549,CUST03549,C004,Yes,Neutral
EXP03550,CUST03550,C004,No,Negative
EXP03551,CUST03551,C002,No,Positive
EXP03552,CUST03552,C002,Yes,Positive
EXP03553,CUST03553,C002,No,Neutral
EXP03554,CUST03554,C004,Yes,Neutral
EXP03555,CUST03555,C002,Yes,Positive
EXP03556,CUST03556,C001,Yes,Positive
EXP03557,CUST03557,C005,Yes,Neutral
EXP03558,CUST03558,C004,No,Positive
EXP03559,CUST03559,C005,No,Positive
EXP03560,CUST03560,C003,Yes,Positive
EXP03561,CUST03561,C001,No,Neutral
EXP03562,CUST03562,C003,Yes,Negative
EXP03563,CUST03563,C004,Yes,Positive
EXP03564,CUST03564,C004,Yes,Neutral
EXP03565,CUST03565,C001,Yes,Positive
EXP03566,CUST03566,C001,Yes,Negative
EXP03567,CUST03567,C003,No,Negative
EXP03568,CUST03568,C003,No,Negative
EXP03569,CUST03569,C004,No,Positive
EXP03570,CUST03570,C002,No,Neutral
EXP03571,CUST03571,C001,Yes,Neutral
EXP03572,CUST03572,C003,No,Positive
EXP03573,CUST03573,C005,Yes,Negative
EXP03574,CUST03574,C001,No,Neutral
EXP03575,CUST03575,C001,Yes,Positive
EXP03576,CUST03576,C003,Yes,Neutral
EXP03577,CUST03577,C003,Yes,Negative
EXP03578,CUST03578,C004,Yes,Neutral
EXP03579,CUST03579,C001,Yes,Positive
EXP03580,CUST03580,C002,Yes,Positive
EXP03581,CUST03581,C001,Yes,Positive
EXP03582,CUST03582,C001,Yes,Positive
EXP03583,CUST03583,C003,Yes,Positive
EXP03584,CUST03584,C005,Yes,Positive
EXP03585,CUST03585,C002,Yes,Positive
EXP03586,CUST03586,C005,No,Negative
EXP03587,CUST03587,C002,Yes,Positive
EXP03588,CUST03588,C002,Yes,Positive
EXP03589,CUST03589,C001,Yes,Positive
EXP03590,CUST03590,C005,Yes,Positive
EXP03591,CUST03591,C004,Yes,Negative
EXP03592,CUST03592,C001,Yes,Neutral
EXP03593,CUST03593,C001,Yes,Neutral
EXP03594,CUST03594,C003,Yes,Positive
EXP03595,CUST03595,C003,Yes,Positive
EXP03596,CUST03596,C003,Yes,Positive
EXP03597,CUST03597,C003,No,Negative
EXP03598,CUST03598,C005,No,Neutral
EXP03599,CUST03599,C004,Yes,Neutral
EXP03600,CUST03600,C005,Yes,Neutral
EXP03601,CUST03601,C002,No,Neutral
EXP03602,CUST03602,C002,Yes,Positive
EXP03603,CUST03603,C002,Yes,Positive
EXP03604,CUST03604,C001,Yes,Positive
EXP03605,CUST03605,C001,Yes,Positive
EXP03606,CUST03606,C005,No,Neutral
EXP03607,CUST03607,C003,Yes,Neutral
EXP03608,CUST03608,C005,Yes,Positive
EXP03609,CUST03609,C002,Yes,Positive
EXP03610,CUST03610,C004,Yes,Positive
EXP03611,CUST03611,C001,Yes,Neutral
EXP03612,CUST03612,C005,Yes,Positive
EXP03613,CUST03613,C003,No,Neutral
EXP03614,CUST03614,C004,Yes,Neutral
EXP03615,CUST03615,C005,No,Neutral
EXP03616,CUST03616,C002,Yes,Neutral
EXP03617,CUST03617,C005,Yes,Positive
EXP03618,CUST03618,C003,Yes,Positive
EXP03619,CUST03619,C003,Yes,Neutral
EXP03620,CUST03620,C004,No,Neutral
EXP03621,CUST03621,C005,No,Neutral
EXP03622,CUST03622,C001,Yes,Positive
EXP03623,CUST03623,C003,Yes,Positive
EXP03624,CUST03624,C001,No,Neutral
EXP03625,CUST03625,C001,Yes,Positive
EXP03626,CUST03626,C001,Yes,Positive
EXP03627,CUST03627,C003,Yes,Positive
EXP03628,CUST03628,C004,No,Neutral
EXP03629,CUST03629,C002,No,Neutral
EXP03630,CUST03630,C004,Yes,Positive
EXP03631,CUST03631,C005,No,Neutral
EXP03632,CUST03632,C005,Yes,Negative
EXP03633,CUST03633,C004,No,Neutral
EXP03634,CUST03634,C002,Yes,Neutral
EXP03635,CUST03635,C001,No,Neutral
EXP03636,CUST03636,C005,No,Negative
EXP03637,CUST03637,C002,Yes,Neutral
EXP03638,CUST03638,C005,Yes,Neutral
EXP03639,CUST03639,C005,Yes,Negative
EXP03640,CUST03640,C003,No,Neutral
EXP03641,CUST03641,C001,Yes,Positive
EXP03642,CUST03642,C004,Yes,Positive
EXP03643,CUST03643,C002,Yes,Negative
EXP03644,CUST03644,C005,No,Negative
EXP03645,CUST03645,C005,Yes,Positive
EXP03646,CUST03646,C005,Yes,Positive
EXP03647,CUST03647,C003,Yes,Neutral
EXP03648,CUST03648,C001,Yes,Positive
EXP03649,CUST03649,C001,No,Neutral
EXP03650,CUST03650,C005,No,Neutral
EXP03651,CUST03651,C002,Yes,Neutral
EXP03652,CUST03652,C003,Yes,Neutral
EXP03653,CUST03653,C003,Yes,Positive
EXP03654,CUST03654,C005,No,Neutral
EXP03655,CUST03655,C002,No,Neutral
EXP03656,CUST03656,C002,Yes,Positive
EXP03657,CUST03657,C002,Yes,Positive
EXP03658,CUST03658,C002,Yes,Positive
EXP03659,CUST03659,C002,Yes,Positive
EXP03660,CUST03660,C001,Yes,Neutral
EXP03661,CUST03661,C004,Yes,Negative
EXP03662,CUST03662,C005,Yes,Positive
EXP03663,CUST03663,C005,Yes,Positive
EXP03664,CUST03664,C001,Yes,Positive
EXP03665,CUST03665,C004,Yes,Negative
EXP03666,CUST03666,C004,Yes,Positive
EXP03667,CUST03667,C004,No,Neutral
EXP03668,CUST03668,C004,No,Negative
EXP03669,CUST03669,C002,Yes,Neutral
EXP03670,CUST03670,C001,Yes,Positive
EXP03671,CUST03671,C001,Yes,Positive
EXP03672,CUST03672,C004,Yes,Neutral
EXP03673,CUST03673,C003,No,Negative
EXP03674,CUST03674,C002,Yes,Positive
EXP03675,CUST03675,C004,Yes,Neutral
EXP03676,CUST03676,C002,Yes,Negative
EXP03677,CUST03677,C004,Yes,Negative
EXP03678,CUST03678,C003,Yes,Positive
EXP03679,CUST03679,C005,Yes,Positive
EXP03680,CUST03680,C005,No,Negative
EXP03681,CUST03681,C003,Yes,Positive
EXP03682,CUST03682,C005,Yes,Positive
EXP03683,CUST03683,C003,No,Positive
EXP03684,CUST03684,C003,Yes,Positive
EXP03685,CUST03685,C002,Yes,Neutral
EXP03686,CUST03686,C003,Yes,Positive
EXP03687,CUST03687,C002,Yes,Positive
EXP03688,CUST03688,C002,Yes,Positive
EXP03689,CUST03689,C002,Yes,Positive
EXP03690,CUST03690,C003,Yes,Negative
EXP03691,CUST03691,C001,No,Neutral
EXP03692,CUST03692,C002,Yes,Neutral
EXP03693,CUST03693,C002,Yes,Positive
EXP03694,CUST03694,C001,Yes,Positive
EXP03695,CUST03695,C003,Yes,Neutral
EXP03696,CUST03696,C003,Yes,Positive
EXP03697,CUST03697,C003,Yes,Positive
EXP03698,CUST03698,C005,No,Positive
EXP03699,CUST03699,C002,Yes,Positive
EXP03700,CUST03700,C002,No,Neutral
EXP03701,CUST03701,C005,Yes,Neutral
EXP03702,CUST03702,C005,Yes,Neutral
EXP03703,CUST03703,C004,Yes,Neutral
EXP03704,CUST03704,C001,Yes,Neutral
EXP03705,CUST03705,C002,No,Negative
EXP03706,CUST03706,C003,No,Positive
EXP03707,CUST03707,C004,No,Negative
EXP03708,CUST03708,C002,Yes,Neutral
EXP03709,CUST03709,C004,Yes,Positive
EXP03710,CUST03710,C001,No,Negative
EXP03711,CUST03711,C002,No,Negative
EXP03712,CUST03712,C004,Yes,Neutral
EXP03713,CUST03713,C002,Yes,Neutral
EXP03714,CUST03714,C002,Yes,Neutral
EXP03715,CUST03715,C004,Yes,Neutral
EXP03716,CUST03716,C003,No,Neutral
EXP03717,CUST03717,C001,Yes,Positive
EXP03718,CUST03718,C005,Yes,Negative
EXP03719,CUST03719,C003,Yes,Positive
EXP03720,CUST03720,C001,Yes,Positive
EXP03721,CUST03721,C004,No,Neutral
EXP03722,CUST03722,C003,Yes,Neutral
EXP03723,CUST03723,C001,No,Neutral
EXP03724,CUST03724,C002,No,Positive
EXP03725,CUST03725,C005,Yes,Neutral
EXP03726,CUST03726,C001,No,Negative
EXP03727,CUST03727,C001,Yes,Negative
