Survey_ID,Customer_ID,Survey_Date,Brand_Awareness,Brand_Recall,Brand_Preference,Product_Quality,Service_Quality,Value_for_Money,Customer_Satisfaction,Recommend_Brand,Purchase_Intent
SURV01178,CUST01178,2025-08-16,Yes,MegaMart,NovaMart,3,3,2,3,7,Medium
SURV01179,CUST01179,2025-07-01,Yes,UrbanCart,NovaMart,3,4,2,3,7,Medium
SURV01180,CUST01180,2025-11-29,Yes,ValueHub,NovaMart,4,4,4,4,8,High
SURV01181,CUST01181,2025-10-25,Yes,MegaMart,ShopEase,5,5,4,5,10,Very High
SURV01182,CUST01182,2025-06-12,No,ShopEase,NovaMart,4,4,3,4,8,High
SURV01183,CUST01183,2025-02-26,Yes,NovaMart,MegaMart,4,4,4,4,8,High
SURV01184,CUST01184,2025-07-07,Yes,MegaMart,NovaMart,4,4,5,4,9,High
SURV01185,CUST01185,2025-10-20,Yes,ValueHub,ShopEase,3,3,3,3,5,Medium
SURV01186,CUST01186,2025-11-22,Yes,ValueHub,NovaMart,1,1,1,1,2,Very Low
SURV01187,CUST01187,2025-03-14,Yes,ShopEase,NovaMart,3,1,1,2,4,Low
SURV01188,CUST01188,2025-05-22,Yes,ShopEase,NovaMart,3,1,1,2,3,Low
SURV01189,CUST01189,2025-10-23,No,UrbanCart,ValueHub,2,1,2,2,3,Low
SURV01190,CUST01190,2025-07-17,Yes,ValueHub,UrbanCart,2,2,1,2,5,Low
SURV01191,CUST01191,2025-06-10,Yes,UrbanCart,NovaMart,4,4,4,4,9,High
SURV01192,CUST01192,2025-09-10,Yes,ShopEase,ShopEase,3,2,3,3,5,Medium
SURV01193,CUST01193,2025-06-08,No,ValueHub,MegaMart,4,4,3,4,9,High
SURV01194,CUST01194,2025-04-30,Yes,ShopEase,MegaMart,5,5,4,5,9,Very High
SURV01195,CUST01195,2025-02-13,Yes,ValueHub,UrbanCart,2,2,1,2,3,Low
SURV01196,CUST01196,2025-08-02,Yes,ShopEase,ValueHub,2,2,2,2,5,Low
SURV01197,CUST01197,2025-05-10,Yes,NovaMart,UrbanCart,4,1,1,2,3,Low
SURV01198,CUST01198,2025-10-09,Yes,NovaMart,ShopEase,2,1,2,2,5,Low
SURV01199,CUST01199,2025-11-16,Yes,ValueHub,ValueHub,2,1,2,2,3,Low
SURV01200,CUST01200,2025-07-12,Yes,ValueHub,MegaMart,3,3,3,3,5,Medium
SURV01201,CUST01201,2025-08-12,No,NovaMart,ValueHub,3,2,3,3,5,Medium
SURV01202,CUST01202,2025-09-09,No,ShopEase,MegaMart,4,5,5,5,9,Very High
SURV01203,CUST01203,2025-02-15,Yes,ShopEase,MegaMart,3,2,2,2,4,Low
SURV01204,CUST01204,2025-12-01,Yes,UrbanCart,UrbanCart,3,4,3,3,7,Medium
SURV01205,CUST01205,2025-01-05,No,ValueHub,UrbanCart,3,2,3,3,5,Medium
SURV01206,CUST01206,2025-02-10,Yes,ValueHub,MegaMart,3,2,3,3,5,Medium
SURV01207,CUST01207,2025-04-17,No,UrbanCart,UrbanCart,3,3,2,3,7,Medium
SURV01208,CUST01208,2025-01-06,Yes,ShopEase,ShopEase,3,1,2,2,4,Low
SURV01209,CUST01209,2025-05-27,Yes,UrbanCart,NovaMart,4,3,4,4,8,High
SURV01210,CUST01210,2025-12-14,Yes,ShopEase,NovaMart,4,4,4,4,8,High
SURV01211,CUST01211,2025-03-22,Yes,ValueHub,MegaMart,2,3,2,2,3,Low
SURV01212,CUST01212,2025-01-12,Yes,NovaMart,ShopEase,3,2,2,2,5,Low
SURV01213,CUST01213,2025-06-08,Yes,ShopEase,UrbanCart,4,5,5,5,10,Very High
SURV01214,CUST01214,2025-09-23,No,MegaMart,ValueHub,3,2,2,2,4,Low
SURV01215,CUST01215,2025-04-07,Yes,MegaMart,NovaMart,5,5,5,5,10,Very High
SURV01216,CUST01216,2025-07-22,Yes,MegaMart,UrbanCart,2,2,1,2,5,Low
SURV01217,CUST01217,2025-05-10,Yes,NovaMart,MegaMart,1,1,1,1,3,Very Low
SURV01218,CUST01218,2025-08-03,Yes,ValueHub,UrbanCart,2,1,1,1,2,Very Low
SURV01219,CUST01219,2025-11-03,No,UrbanCart,MegaMart,4,4,3,4,9,High
SURV01220,CUST01220,2025-02-09,Yes,UrbanCart,UrbanCart,4,3,3,3,6,Medium
SURV01221,CUST01221,2025-06-18,Yes,NovaMart,MegaMart,5,4,4,4,9,High
SURV01222,CUST01222,2025-08-30,Yes,ValueHub,MegaMart,4,4,4,4,9,High
SURV01223,CUST01223,2025-09-06,Yes,ShopEase,UrbanCart,4,2,2,3,7,Medium
SURV01224,CUST01224,2025-09-18,Yes,ShopEase,NovaMart,3,2,3,3,7,Medium
SURV01225,CUST01225,2025-08-17,Yes,MegaMart,NovaMart,5,4,4,4,8,High
SURV01226,CUST01226,2025-03-01,Yes,MegaMart,MegaMart,2,1,2,2,4,Low
SURV01227,CUST01227,2025-12-08,Yes,UrbanCart,UrbanCart,2,1,1,1,2,Very Low
SURV01228,CUST01228,2025-06-05,Yes,MegaMart,UrbanCart,3,2,3,3,5,Medium
SURV01229,CUST01229,2025-04-25,Yes,MegaMart,MegaMart,3,2,1,2,5,Low
SURV01230,CUST01230,2025-04-16,Yes,MegaMart,MegaMart,4,3,4,4,9,High
SURV01231,CUST01231,2025-04-02,Yes,MegaMart,MegaMart,3,3,4,3,7,Medium
SURV01232,CUST01232,2025-05-06,Yes,NovaMart,ValueHub,3,3,4,3,6,Medium
SURV01233,CUST01233,2025-05-14,No,NovaMart,MegaMart,4,3,2,3,7,Medium
SURV01234,CUST01234,2025-04-16,No,ValueHub,ShopEase,4,4,2,3,6,Medium
SURV01235,CUST01235,2025-05-28,Yes,ShopEase,MegaMart,3,3,3,3,7,Medium
SURV01236,CUST01236,2025-11-09,Yes,MegaMart,UrbanCart,5,4,3,4,8,High
SURV01237,CUST01237,2025-11-06,No,UrbanCart,MegaMart,3,3,4,3,7,Medium
SURV01238,CUST01238,2025-03-15,Yes,ShopEase,NovaMart,2,1,1,1,2,Very Low
SURV01239,CUST01239,2025-12-30,Yes,ValueHub,MegaMart,4,3,2,3,5,Medium
SURV01240,CUST01240,2025-10-11,Yes,ValueHub,MegaMart,5,5,5,5,9,Very High
SURV01241,CUST01241,2025-12-30,Yes,ValueHub,UrbanCart,5,3,4,4,7,High
SURV01242,CUST01242,2025-04-20,Yes,UrbanCart,UrbanCart,3,2,3,3,6,Medium
SURV01243,CUST01243,2025-04-21,Yes,UrbanCart,ShopEase,3,1,2,2,4,Low
SURV01244,CUST01244,2025-09-05,Yes,NovaMart,UrbanCart,2,2,2,2,3,Low
SURV01245,CUST01245,2025-08-01,Yes,ValueHub,UrbanCart,4,3,2,3,5,Medium
SURV01246,CUST01246,2025-07-14,Yes,NovaMart,ValueHub,3,2,2,2,4,Low
SURV01247,CUST01247,2025-08-29,Yes,NovaMart,ShopEase,4,3,3,3,7,Medium
SURV01248,CUST01248,2025-09-14,Yes,ShopEase,UrbanCart,4,4,4,4,8,High
SURV01249,CUST01249,2025-02-08,No,ValueHub,ShopEase,2,2,2,2,3,Low
SURV01250,CUST01250,2025-10-13,No,ValueHub,ShopEase,3,2,1,2,4,Low
SURV01251,CUST01251,2025-12-16,Yes,ValueHub,ShopEase,4,4,3,4,9,High
SURV01252,CUST01252,2025-05-05,Yes,NovaMart,UrbanCart,4,4,3,4,9,High
SURV01253,CUST01253,2025-08-21,Yes,ValueHub,UrbanCart,3,2,3,3,5,Medium
SURV01254,CUST01254,2025-02-01,Yes,NovaMart,ValueHub,3,2,2,2,4,Low
SURV01255,CUST01255,2025-09-09,Yes,NovaMart,MegaMart,5,4,5,5,10,Very High
SURV01256,CUST01256,2025-02-10,Yes,MegaMart,UrbanCart,3,2,2,2,4,Low
SURV01257,CUST01257,2025-10-16,Yes,NovaMart,MegaMart,4,4,4,4,9,High
SURV01258,CUST01258,2025-03-28,No,ShopEase,NovaMart,4,3,2,3,6,Medium
SURV01259,CUST01259,2025-08-14,Yes,ValueHub,UrbanCart,3,3,2,3,6,Medium
SURV01260,CUST01260,2025-03-11,Yes,UrbanCart,ValueHub,4,4,4,4,8,High
SURV01261,CUST01261,2025-11-20,Yes,ShopEase,MegaMart,2,2,1,2,3,Low
SURV01262,CUST01262,2025-02-03,No,NovaMart,NovaMart,4,2,3,3,5,Medium
SURV01263,CUST01263,2025-06-26,No,UrbanCart,NovaMart,4,2,4,3,6,Medium
SURV01264,CUST01264,2025-01-10,Yes,ShopEase,UrbanCart,4,4,2,3,7,Medium
SURV01265,CUST01265,2025-12-11,Yes,UrbanCart,MegaMart,4,4,4,4,7,High
SURV01266,CUST01266,2025-12-25,Yes,NovaMart,MegaMart,4,4,4,4,8,High
SURV01267,CUST01267,2025-10-26,Yes,MegaMart,NovaMart,3,2,2,2,3,Low
SURV01268,CUST01268,2025-02-06,Yes,ValueHub,MegaMart,4,3,3,3,5,Medium
SURV01269,CUST01269,2025-08-11,Yes,ShopEase,MegaMart,4,5,5,5,10,Very High
SURV01270,CUST01270,2025-10-14,Yes,UrbanCart,ValueHub,4,3,4,4,8,High
SURV01271,CUST01271,2025-03-31,Yes,MegaMart,ShopEase,4,3,2,3,6,Medium
SURV01272,CUST01272,2025-12-23,Yes,ValueHub,UrbanCart,4,4,2,3,6,Medium
SURV01273,CUST01273,2025-03-14,Yes,UrbanCart,ShopEase,4,4,4,4,8,High
SURV01274,CUST01274,2025-09-10,Yes,UrbanCart,UrbanCart,4,4,4,4,7,High
SURV01275,CUST01275,2025-10-21,Yes,ShopEase,NovaMart,3,2,3,3,7,Medium
SURV01276,CUST01276,2026-01-01,Yes,ShopEase,ShopEase,3,2,1,2,3,Low
SURV01277,CUST01277,2025-12-30,No,ValueHub,MegaMart,4,3,4,4,9,High
SURV01278,CUST01278,2025-07-08,Yes,NovaMart,ValueHub,3,2,3,3,7,Medium
SURV01279,CUST01279,2025-09-27,Yes,UrbanCart,NovaMart,4,5,3,4,9,High
SURV01280,CUST01280,2025-07-06,Yes,UrbanCart,UrbanCart,4,3,4,4,9,High
SURV01281,CUST01281,2026-01-01,Yes,ShopEase,UrbanCart,3,3,1,2,4,Low
SURV01282,CUST01282,2025-12-10,Yes,UrbanCart,ShopEase,4,3,3,3,5,Medium
SURV01283,CUST01283,2025-08-12,Yes,MegaMart,NovaMart,2,1,1,1,1,Very Low
SURV01284,CUST01284,2025-09-05,No,ShopEase,UrbanCart,3,3,5,4,9,High
SURV01285,CUST01285,2025-03-01,No,ShopEase,MegaMart,3,3,3,3,5,Medium
SURV01286,CUST01286,2025-03-05,Yes,ValueHub,ValueHub,2,3,1,2,4,Low
SURV01287,CUST01287,2025-12-08,Yes,ValueHub,ValueHub,3,2,2,2,5,Low
SURV01288,CUST01288,2025-12-06,Yes,UrbanCart,UrbanCart,1,1,1,1,2,Very Low
SURV01289,CUST01289,2025-08-14,Yes,ShopEase,ValueHub,5,4,4,4,9,High
SURV01290,CUST01290,2025-07-20,Yes,NovaMart,MegaMart,3,2,2,2,5,Low
SURV01291,CUST01291,2025-10-30,Yes,UrbanCart,ValueHub,4,4,3,4,8,High
SURV01292,CUST01292,2025-02-25,Yes,ValueHub,ShopEase,1,1,1,1,1,Very Low
SURV01293,CUST01293,2025-06-28,Yes,ValueHub,ValueHub,3,2,3,3,6,Medium
SURV01294,CUST01294,2025-01-23,Yes,UrbanCart,NovaMart,2,2,1,2,3,Low
SURV01295,CUST01295,2025-03-02,Yes,UrbanCart,ShopEase,3,2,3,3,7,Medium
SURV01296,CUST01296,2025-01-07,Yes,MegaMart,UrbanCart,3,4,2,3,5,Medium
SURV01297,CUST01297,2025-01-19,Yes,NovaMart,ShopEase,3,3,3,3,6,Medium
SURV01298,CUST01298,2025-02-11,Yes,ValueHub,ValueHub,3,3,2,3,5,Medium
SURV01299,CUST01299,2025-12-04,Yes,ShopEase,NovaMart,5,4,4,4,8,High
SURV01300,CUST01300,2025-08-23,No,NovaMart,ValueHub,3,2,2,2,5,Low
SURV01301,CUST01301,2025-06-13,Yes,ShopEase,ValueHub,3,2,2,2,4,Low
SURV01302,CUST01302,2025-11-15,Yes,UrbanCart,ValueHub,5,5,4,5,9,Very High
SURV01303,CUST01303,2025-11-20,Yes,ShopEase,NovaMart,3,2,1,2,3,Low
SURV01304,CUST01304,2025-03-15,Yes,MegaMart,UrbanCart,2,2,2,2,5,Low
SURV01305,CUST01305,2025-01-04,Yes,UrbanCart,NovaMart,3,3,3,3,6,Medium
SURV01306,CUST01306,2025-04-09,Yes,ShopEase,NovaMart,2,1,1,1,1,Very Low
SURV01307,CUST01307,2025-10-06,Yes,ShopEase,ValueHub,5,4,3,4,7,High
SURV01308,CUST01308,2025-10-14,Yes,ValueHub,MegaMart,4,4,5,4,9,High
SURV01309,CUST01309,2025-02-28,No,MegaMart,ShopEase,4,2,2,3,6,Medium
SURV01310,CUST01310,2025-05-11,Yes,ValueHub,ShopEase,3,2,3,3,6,Medium
SURV01311,CUST01311,2025-05-17,Yes,UrbanCart,ShopEase,2,2,1,2,4,Low
SURV01312,CUST01312,2025-12-24,Yes,UrbanCart,UrbanCart,3,2,1,2,5,Low
SURV01313,CUST01313,2025-11-16,Yes,MegaMart,MegaMart,3,3,1,2,3,Low
SURV01314,CUST01314,2025-05-14,Yes,ValueHub,ShopEase,3,3,2,3,7,Medium
SURV01315,CUST01315,2025-02-08,Yes,MegaMart,UrbanCart,5,4,4,4,8,High
SURV01316,CUST01316,2025-06-07,Yes,NovaMart,NovaMart,3,1,2,2,3,Low
SURV01317,CUST01317,2025-01-24,Yes,ValueHub,MegaMart,5,4,5,5,10,Very High
SURV01318,CUST01318,2025-09-29,Yes,MegaMart,UrbanCart,3,2,2,2,3,Low
SURV01319,CUST01319,2025-09-18,Yes,ShopEase,UrbanCart,3,2,3,3,7,Medium
SURV01320,CUST01320,2025-05-13,Yes,ShopEase,ValueHub,5,5,5,5,10,Very High
SURV01321,CUST01321,2025-07-20,Yes,ShopEase,ShopEase,3,2,2,2,3,Low
SURV01322,CUST01322,2025-10-09,No,NovaMart,MegaMart,5,4,3,4,8,High
SURV01323,CUST01323,2025-04-23,Yes,NovaMart,UrbanCart,3,4,4,4,8,High
SURV01324,CUST01324,2025-08-10,Yes,NovaMart,MegaMart,5,5,4,5,10,Very High
SURV01325,CUST01325,2025-04-19,Yes,ValueHub,NovaMart,3,3,3,3,7,Medium
SURV01326,CUST01326,2025-11-11,No,UrbanCart,UrbanCart,5,4,4,4,7,High
SURV01327,CUST01327,2025-07-01,Yes,ValueHub,NovaMart,2,3,1,2,5,Low
SURV01328,CUST01328,2025-03-10,Yes,NovaMart,ValueHub,4,4,3,4,8,High
SURV01329,CUST01329,2025-05-25,Yes,UrbanCart,NovaMart,3,4,2,3,7,Medium
SURV01330,CUST01330,2025-01-08,Yes,NovaMart,ValueHub,3,2,3,3,5,Medium
SURV01331,CUST01331,2025-02-26,Yes,ShopEase,MegaMart,3,4,3,3,7,Medium
SURV01332,CUST01332,2025-01-14,Yes,MegaMart,ShopEase,3,2,2,2,3,Low
SURV01333,CUST01333,2025-03-24,Yes,NovaMart,MegaMart,2,1,2,2,4,Low
SURV01334,CUST01334,2025-01-28,Yes,UrbanCart,NovaMart,4,4,4,4,9,High
SURV01335,CUST01335,2025-05-07,No,UrbanCart,ShopEase,2,1,1,1,2,Very Low
SURV01336,CUST01336,2025-04-19,Yes,ShopEase,UrbanCart,4,3,4,4,7,High
SURV01337,CUST01337,2025-05-10,Yes,UrbanCart,ShopEase,4,3,3,3,7,Medium
SURV01338,CUST01338,2025-03-18,Yes,NovaMart,UrbanCart,3,3,3,3,6,Medium
SURV01339,CUST01339,2025-10-27,Yes,NovaMart,NovaMart,4,4,4,4,8,High
SURV01340,CUST01340,2025-12-04,Yes,MegaMart,ShopEase,3,2,2,2,3,Low
SURV01341,CUST01341,2025-08-05,Yes,ShopEase,UrbanCart,4,4,3,4,9,High
SURV01342,CUST01342,2025-01-23,Yes,NovaMart,ValueHub,3,2,2,2,4,Low
SURV01343,CUST01343,2025-10-01,Yes,UrbanCart,NovaMart,2,2,2,2,5,Low
SURV01344,CUST01344,2025-12-13,Yes,NovaMart,MegaMart,3,1,2,2,3,Low
SURV01345,CUST01345,2025-05-10,No,ShopEase,MegaMart,2,2,2,2,4,Low
SURV01346,CUST01346,2025-10-06,Yes,UrbanCart,NovaMart,4,4,3,4,8,High
SURV01347,CUST01347,2025-02-22,Yes,MegaMart,UrbanCart,2,1,1,1,1,Very Low
SURV01348,CUST01348,2025-01-28,No,ShopEase,MegaMart,4,4,2,3,5,Medium
SURV01349,CUST01349,2025-11-03,Yes,NovaMart,UrbanCart,3,3,3,3,5,Medium
SURV01350,CUST01350,2025-07-29,Yes,ShopEase,NovaMart,3,3,3,3,5,Medium
SURV01351,CUST01351,2025-04-22,Yes,ShopEase,NovaMart,5,4,4,4,8,High
SURV01352,CUST01352,2025-08-09,Yes,UrbanCart,ValueHub,2,1,1,1,2,Very Low
SURV01353,CUST01353,2025-10-23,Yes,ShopEase,UrbanCart,3,2,2,2,3,Low
SURV01354,CUST01354,2025-10-21,Yes,MegaMart,MegaMart,4,3,3,3,5,Medium
SURV01355,CUST01355,2025-09-10,Yes,NovaMart,MegaMart,4,3,3,3,7,Medium
SURV01356,CUST01356,2025-01-11,Yes,NovaMart,MegaMart,4,3,3,3,6,Medium
SURV01357,CUST01357,2025-06-18,No,UrbanCart,ValueHub,4,3,2,3,5,Medium
SURV01358,CUST01358,2025-06-01,Yes,ShopEase,MegaMart,3,3,3,3,5,Medium
SURV01359,CUST01359,2025-05-31,Yes,MegaMart,NovaMart,4,2,4,3,5,Medium
SURV01360,CUST01360,2025-09-04,Yes,MegaMart,NovaMart,4,3,4,4,7,High
SURV01361,CUST01361,2025-04-02,Yes,ShopEase,UrbanCart,3,3,2,3,5,Medium
SURV01362,CUST01362,2025-05-10,Yes,MegaMart,MegaMart,1,1,2,1,1,Very Low
SURV01363,CUST01363,2025-12-22,Yes,ShopEase,UrbanCart,3,2,2,2,4,Low
SURV01364,CUST01364,2025-03-20,No,ValueHub,ShopEase,4,3,2,3,5,Medium
SURV01365,CUST01365,2025-08-31,Yes,ValueHub,UrbanCart,3,2,4,3,7,Medium
SURV01366,CUST01366,2025-02-11,Yes,ShopEase,ShopEase,5,5,4,5,9,Very High
SURV01367,CUST01367,2025-09-12,Yes,MegaMart,ShopEase,3,1,2,2,3,Low
SURV01368,CUST01368,2025-02-22,No,NovaMart,NovaMart,2,3,2,2,3,Low
SURV01369,CUST01369,2025-06-10,Yes,UrbanCart,NovaMart,3,3,3,3,5,Medium
SURV01370,CUST01370,2025-09-15,Yes,ValueHub,MegaMart,4,3,3,3,6,Medium
SURV01371,CUST01371,2025-03-26,Yes,UrbanCart,NovaMart,4,3,2,3,5,Medium
SURV01372,CUST01372,2025-06-11,Yes,MegaMart,NovaMart,3,2,2,2,4,Low
SURV01373,CUST01373,2025-09-22,Yes,MegaMart,UrbanCart,3,3,3,3,6,Medium
SURV01374,CUST01374,2025-07-11,Yes,ShopEase,ValueHub,4,3,4,4,9,High
SURV01375,CUST01375,2025-10-19,Yes,NovaMart,NovaMart,3,3,3,3,7,Medium
SURV01376,CUST01376,2025-09-02,Yes,UrbanCart,ShopEase,5,5,4,5,10,Very High
SURV01377,CUST01377,2025-11-10,Yes,ShopEase,MegaMart,5,4,3,4,8,High
SURV01378,CUST01378,2025-06-09,Yes,MegaMart,UrbanCart,3,4,4,4,8,High
SURV01379,CUST01379,2025-04-01,Yes,NovaMart,UrbanCart,3,3,2,3,6,Medium
SURV01380,CUST01380,2025-08-08,Yes,ShopEase,MegaMart,5,4,4,4,8,High
SURV01381,CUST01381,2025-08-21,Yes,UrbanCart,ShopEase,3,2,1,2,5,Low
SURV01382,CUST01382,2025-01-26,Yes,ShopEase,UrbanCart,4,3,3,3,6,Medium
SURV01383,CUST01383,2025-11-16,Yes,ValueHub,UrbanCart,4,3,2,3,7,Medium
SURV01384,CUST01384,2025-12-23,Yes,NovaMart,ValueHub,3,3,2,3,5,Medium
SURV01385,CUST01385,2025-08-28,No,UrbanCart,MegaMart,3,4,5,4,7,High
SURV01386,CUST01386,2025-05-21,Yes,ShopEase,UrbanCart,4,4,3,4,7,High
SURV01387,CUST01387,2025-10-14,Yes,NovaMart,MegaMart,3,2,2,2,5,Low
SURV01388,CUST01388,2025-07-30,Yes,ShopEase,ShopEase,4,3,3,3,5,Medium
SURV01389,CUST01389,2025-11-16,Yes,UrbanCart,ValueHub,3,2,1,2,4,Low
SURV01390,CUST01390,2025-10-19,Yes,MegaMart,ValueHub,4,3,3,3,7,Medium
SURV01391,CUST01391,2025-11-05,Yes,NovaMart,NovaMart,4,3,2,3,5,Medium
SURV01392,CUST01392,2025-09-13,Yes,ValueHub,ShopEase,4,3,4,4,8,High
SURV01393,CUST01393,2025-03-18,Yes,NovaMart,ShopEase,3,2,1,2,5,Low
SURV01394,CUST01394,2025-02-06,Yes,ShopEase,ValueHub,3,3,1,2,5,Low
SURV01395,CUST01395,2025-11-30,No,MegaMart,MegaMart,2,1,2,2,5,Low
SURV01396,CUST01396,2025-01-12,Yes,ValueHub,MegaMart,4,3,3,3,6,Medium
SURV01397,CUST01397,2025-04-12,No,MegaMart,NovaMart,3,2,1,2,3,Low
SURV01398,CUST01398,2025-05-22,Yes,NovaMart,MegaMart,5,3,4,4,8,High
SURV01399,CUST01399,2025-11-13,Yes,NovaMart,ShopEase,2,1,2,2,5,Low
SURV01400,CUST01400,2025-10-18,Yes,ValueHub,MegaMart,2,2,1,2,4,Low
SURV01401,CUST01401,2025-02-15,Yes,MegaMart,ShopEase,1,1,1,1,1,Very Low
SURV01402,CUST01402,2025-04-24,Yes,MegaMart,NovaMart,3,2,2,2,5,Low
SURV01403,CUST01403,2025-08-23,Yes,MegaMart,MegaMart,3,3,2,3,7,Medium
SURV01404,CUST01404,2025-04-12,Yes,NovaMart,ShopEase,3,2,3,3,6,Medium
SURV01405,CUST01405,2025-04-13,Yes,ShopEase,NovaMart,3,3,3,3,6,Medium
SURV01406,CUST01406,2025-06-04,Yes,UrbanCart,MegaMart,2,2,2,2,3,Low
SURV01407,CUST01407,2025-02-12,Yes,ShopEase,UrbanCart,5,5,3,4,7,High
SURV01408,CUST01408,2025-03-19,Yes,NovaMart,ValueHub,4,3,3,3,5,Medium
SURV01409,CUST01409,2025-06-14,No,ShopEase,NovaMart,5,5,4,5,9,Very High
SURV01410,CUST01410,2025-08-08,Yes,ShopEase,ShopEase,4,4,3,4,8,High
SURV01411,CUST01411,2025-05-16,No,MegaMart,NovaMart,2,1,1,1,1,Very Low
SURV01412,CUST01412,2025-04-24,Yes,ShopEase,MegaMart,3,3,2,3,6,Medium
SURV01413,CUST01413,2025-02-06,Yes,ValueHub,ValueHub,2,2,1,2,5,Low
SURV01414,CUST01414,2025-11-04,Yes,NovaMart,ShopEase,5,4,4,4,8,High
SURV01415,CUST01415,2025-01-14,Yes,ValueHub,ValueHub,3,3,3,3,7,Medium
SURV01416,CUST01416,2025-10-14,Yes,UrbanCart,NovaMart,2,2,1,2,4,Low
SURV01417,CUST01417,2025-05-01,Yes,ValueHub,MegaMart,2,1,1,1,1,Very Low
SURV01418,CUST01418,2025-09-01,Yes,ValueHub,MegaMart,4,3,3,3,6,Medium
SURV01419,CUST01419,2025-12-29,Yes,UrbanCart,ValueHub,3,4,1,3,6,Medium
SURV01420,CUST01420,2025-04-12,Yes,MegaMart,ShopEase,4,5,3,4,7,High
SURV01421,CUST01421,2025-02-12,Yes,ValueHub,ValueHub,3,1,2,2,5,Low
SURV01422,CUST01422,2025-06-24,Yes,UrbanCart,UrbanCart,5,4,4,4,7,High
SURV01423,CUST01423,2025-02-07,Yes,ShopEase,UrbanCart,3,1,1,2,3,Low
SURV01424,CUST01424,2025-11-25,No,UrbanCart,MegaMart,3,3,4,3,7,Medium
SURV01425,CUST01425,2025-08-29,Yes,NovaMart,NovaMart,3,2,3,3,7,Medium
SURV01426,CUST01426,2025-08-05,Yes,MegaMart,MegaMart,4,4,3,4,8,High
SURV01427,CUST01427,2025-11-28,Yes,MegaMart,NovaMart,3,3,3,3,7,Medium
SURV01428,CUST01428,2025-04-22,Yes,MegaMart,UrbanCart,3,3,2,3,5,Medium
SURV01429,CUST01429,2025-03-22,No,UrbanCart,UrbanCart,5,5,5,5,10,Very High
SURV01430,CUST01430,2025-04-27,Yes,MegaMart,NovaMart,3,3,1,2,4,Low
SURV01431,CUST01431,2025-07-30,Yes,NovaMart,NovaMart,2,3,3,3,6,Medium
SURV01432,CUST01432,2025-08-28,No,ValueHub,ShopEase,4,4,4,4,9,High
SURV01433,CUST01433,2025-05-29,Yes,UrbanCart,MegaMart,5,4,5,5,9,Very High
SURV01434,CUST01434,2025-11-15,Yes,NovaMart,ShopEase,4,3,4,4,7,High
SURV01435,CUST01435,2025-03-04,Yes,NovaMart,ValueHub,4,5,4,4,8,High
SURV01436,CUST01436,2025-12-06,Yes,ShopEase,ValueHub,2,1,1,1,3,Very Low
SURV01437,CUST01437,2025-09-11,Yes,MegaMart,ValueHub,3,3,4,3,6,Medium
SURV01438,CUST01438,2025-08-22,Yes,ShopEase,ShopEase,4,3,4,4,8,High
SURV01439,CUST01439,2025-06-20,Yes,ShopEase,NovaMart,2,1,1,1,3,Very Low
SURV01440,CUST01440,2025-09-21,Yes,NovaMart,UrbanCart,4,2,2,3,6,Medium
SURV01441,CUST01441,2025-07-11,Yes,NovaMart,MegaMart,4,4,4,4,8,High
SURV01442,CUST01442,2025-06-03,Yes,UrbanCart,UrbanCart,4,3,3,3,7,Medium
SURV01443,CUST01443,2025-04-12,Yes,MegaMart,ShopEase,4,2,3,3,5,Medium
SURV01444,CUST01444,2025-03-22,Yes,ValueHub,ValueHub,3,3,1,2,4,Low
SURV01445,CUST01445,2025-06-16,Yes,NovaMart,ShopEase,2,2,1,2,4,Low
SURV01446,CUST01446,2025-02-01,Yes,ShopEase,NovaMart,3,4,5,4,7,High
SURV01447,CUST01447,2025-09-04,Yes,MegaMart,ValueHub,4,4,4,4,8,High
SURV01448,CUST01448,2025-08-11,Yes,ValueHub,ValueHub,2,2,3,2,5,Low
SURV01449,CUST01449,2025-07-22,Yes,MegaMart,NovaMart,2,3,3,3,6,Medium
SURV01450,CUST01450,2025-11-27,Yes,ValueHub,MegaMart,2,2,1,2,5,Low
SURV01451,CUST01451,2025-04-22,Yes,NovaMart,UrbanCart,3,2,3,3,5,Medium
SURV01452,CUST01452,2025-04-13,Yes,ValueHub,MegaMart,2,2,1,2,3,Low
SURV01453,CUST01453,2025-01-22,Yes,ValueHub,ValueHub,3,3,3,3,7,Medium
SURV01454,CUST01454,2025-12-24,Yes,NovaMart,MegaMart,4,4,4,4,8,High
SURV01455,CUST01455,2025-04-08,Yes,NovaMart,NovaMart,5,4,5,5,9,Very High
SURV01456,CUST01456,2025-12-29,Yes,ValueHub,ShopEase,4,4,5,4,7,High
SURV01457,CUST01457,2025-05-31,Yes,UrbanCart,ValueHub,4,5,3,4,9,High
SURV01458,CUST01458,2025-11-10,Yes,MegaMart,NovaMart,2,1,1,1,2,Very Low
SURV01459,CUST01459,2025-11-29,Yes,NovaMart,MegaMart,4,3,3,3,5,Medium
SURV01460,CUST01460,2025-01-21,Yes,ValueHub,NovaMart,3,2,1,2,3,Low
SURV01461,CUST01461,2025-02-21,Yes,UrbanCart,ValueHub,2,1,1,1,3,Very Low
SURV01462,CUST01462,2025-05-23,Yes,NovaMart,UrbanCart,4,4,3,4,8,High
SURV01463,CUST01463,2025-07-21,Yes,ShopEase,ShopEase,3,3,1,2,3,Low
SURV01464,CUST01464,2025-03-12,No,MegaMart,ShopEase,4,3,2,3,5,Medium
